datetime,symbol,open,high,low,close,volume
2026-03-09 05:00:00+00:00,NSE:BANKNIFTY,55414.45,55424.85,55383.65,55394.35,612206.0
2026-03-09 05:01:00+00:00,NSE:BANKNIFTY,55394.05,55399.4,55348.85,55350.9,949517.0
2026-03-09 05:02:00+00:00,NSE:BANKNIFTY,55353.05,55361.7,55314.35,55321.5,1399713.0
2026-03-09 05:03:00+00:00,NSE:BANKNIFTY,55320.7,55333.4,55310.05,55329.95,941008.0
2026-03-09 05:04:00+00:00,NSE:BANKNIFTY,55329.5,55329.5,55279.15,55280.1,1064250.0
2026-03-09 05:05:00+00:00,NSE:BANKNIFTY,55284.65,55320.4,55276.4,55307.75,743766.0
2026-03-09 05:06:00+00:00,NSE:BANKNIFTY,55308.0,55335.9,55295.3,55331.45,899851.0
2026-03-09 05:07:00+00:00,NSE:BANKNIFTY,55332.25,55386.5,55324.65,55370.9,773000.0
2026-03-09 05:08:00+00:00,NSE:BANKNIFTY,55373.1,55432.35,55353.9,55356.75,1004351.0
2026-03-09 05:09:00+00:00,NSE:BANKNIFTY,55358.15,55366.35,55328.5,55353.95,720211.0
2026-03-09 05:10:00+00:00,NSE:BANKNIFTY,55351.8,55363.05,55330.75,55330.75,850484.0
2026-03-09 05:11:00+00:00,NSE:BANKNIFTY,55332.9,55340.8,55307.2,55323.0,828976.0
2026-03-09 05:12:00+00:00,NSE:BANKNIFTY,55318.95,55350.75,55313.5,55345.75,507869.0
2026-03-09 05:13:00+00:00,NSE:BANKNIFTY,55343.05,55384.1,55342.35,55378.2,719001.0
2026-03-09 05:14:00+00:00,NSE:BANKNIFTY,55371.75,55371.75,55344.8,55366.85,617098.0
2026-03-09 05:15:00+00:00,NSE:BANKNIFTY,55364.45,55367.55,55340.6,55350.55,436613.0
2026-03-09 05:16:00+00:00,NSE:BANKNIFTY,55348.25,55362.1,55343.4,55348.45,460339.0
2026-03-09 05:17:00+00:00,NSE:BANKNIFTY,55348.6,55358.75,55320.3,55322.0,560592.0
2026-03-09 05:18:00+00:00,NSE:BANKNIFTY,55324.1,55326.3,55303.65,55308.8,835535.0
2026-03-09 05:19:00+00:00,NSE:BANKNIFTY,55306.3,55320.05,55297.25,55318.35,507731.0
2026-03-09 05:20:00+00:00,NSE:BANKNIFTY,55315.8,55471.05,55299.75,55438.6,1335828.0
2026-03-09 05:21:00+00:00,NSE:BANKNIFTY,55440.45,55625.5,55409.15,55625.5,1803148.0
2026-03-09 05:22:00+00:00,NSE:BANKNIFTY,55646.2,55646.2,55540.05,55608.25,2167590.0
2026-03-09 05:23:00+00:00,NSE:BANKNIFTY,55606.05,55693.6,55599.05,55693.6,2532914.0
2026-03-09 05:24:00+00:00,NSE:BANKNIFTY,55699.3,55735.15,55680.05,55685.1,1340503.0
2026-03-09 05:25:00+00:00,NSE:BANKNIFTY,55679.35,55682.25,55651.5,55653.05,816486.0
2026-03-09 05:26:00+00:00,NSE:BANKNIFTY,55653.35,55773.95,55636.25,55770.45,1564863.0
2026-03-09 05:27:00+00:00,NSE:BANKNIFTY,55775.5,55832.15,55763.3,55782.3,2254182.0
2026-03-09 05:28:00+00:00,NSE:BANKNIFTY,55780.9,55780.9,55727.55,55749.6,1058880.0
2026-03-09 05:29:00+00:00,NSE:BANKNIFTY,55752.5,55772.7,55720.05,55772.7,1081230.0
2026-03-09 05:30:00+00:00,NSE:BANKNIFTY,55788.1,55805.55,55676.9,55676.9,1797463.0
2026-03-09 05:31:00+00:00,NSE:BANKNIFTY,55683.0,55696.15,55668.55,55696.15,556425.0
2026-03-09 05:32:00+00:00,NSE:BANKNIFTY,55696.05,55738.95,55687.3,55712.1,699577.0
2026-03-09 05:33:00+00:00,NSE:BANKNIFTY,55706.95,55729.95,55687.05,55729.7,823463.0
2026-03-09 05:34:00+00:00,NSE:BANKNIFTY,55729.05,55760.05,55714.8,55724.0,749798.0
2026-03-09 05:35:00+00:00,NSE:BANKNIFTY,55719.45,55725.3,55701.55,55713.3,437330.0
2026-03-09 05:36:00+00:00,NSE:BANKNIFTY,55714.55,55739.35,55709.7,55726.4,624535.0
2026-03-09 05:37:00+00:00,NSE:BANKNIFTY,55719.3,55720.95,55690.95,55694.15,580248.0
2026-03-09 05:38:00+00:00,NSE:BANKNIFTY,55697.65,55703.0,55677.85,55695.2,475765.0
2026-03-09 05:39:00+00:00,NSE:BANKNIFTY,55704.6,55704.6,55632.05,55637.25,688664.0
2026-03-09 05:40:00+00:00,NSE:BANKNIFTY,55636.4,55646.25,55537.25,55549.7,1483947.0
2026-03-09 05:41:00+00:00,NSE:BANKNIFTY,55544.1,55546.55,55499.0,55527.5,946420.0
2026-03-09 05:42:00+00:00,NSE:BANKNIFTY,55531.1,55550.25,55522.6,55544.7,473063.0
2026-03-09 05:43:00+00:00,NSE:BANKNIFTY,55544.4,55599.1,55539.8,55592.3,358193.0
2026-03-09 05:44:00+00:00,NSE:BANKNIFTY,55595.35,55607.0,55582.2,55605.45,491972.0
2026-03-09 05:45:00+00:00,NSE:BANKNIFTY,55607.0,55607.0,55562.85,55577.35,527266.0
2026-03-09 05:46:00+00:00,NSE:BANKNIFTY,55575.55,55588.75,55542.7,55575.65,659937.0
2026-03-09 05:47:00+00:00,NSE:BANKNIFTY,55572.8,55625.5,55552.8,55608.95,502288.0
2026-03-09 05:48:00+00:00,NSE:BANKNIFTY,55612.8,55670.05,55605.4,55661.8,491075.0
2026-03-09 05:49:00+00:00,NSE:BANKNIFTY,55663.95,55675.35,55658.95,55668.55,419920.0
2026-03-09 05:50:00+00:00,NSE:BANKNIFTY,55670.1,55700.15,55667.4,55698.65,357530.0
2026-03-09 05:51:00+00:00,NSE:BANKNIFTY,55702.2,55729.95,55694.65,55718.5,591212.0
2026-03-09 05:52:00+00:00,NSE:BANKNIFTY,55720.8,55742.1,55712.2,55737.35,1053977.0
2026-03-09 05:53:00+00:00,NSE:BANKNIFTY,55737.05,55793.5,55735.45,55762.85,1187421.0
2026-03-09 05:54:00+00:00,NSE:BANKNIFTY,55760.2,55764.85,55717.15,55732.05,636041.0
2026-03-09 05:55:00+00:00,NSE:BANKNIFTY,55731.25,55742.9,55720.6,55723.0,647758.0
2026-03-09 05:56:00+00:00,NSE:BANKNIFTY,55722.05,55733.5,55697.85,55733.5,763653.0
2026-03-09 05:57:00+00:00,NSE:BANKNIFTY,55731.9,55735.0,55720.0,55730.6,388470.0
2026-03-09 05:58:00+00:00,NSE:BANKNIFTY,55728.6,55845.5,55725.2,55839.8,1805492.0
2026-03-09 05:59:00+00:00,NSE:BANKNIFTY,55840.6,55847.2,55792.5,55816.9,771652.0
2026-03-09 06:00:00+00:00,NSE:BANKNIFTY,55821.3,55856.95,55815.55,55853.65,663018.0
2026-03-09 06:01:00+00:00,NSE:BANKNIFTY,55860.2,55901.6,55859.05,55876.85,1313228.0
2026-03-09 06:02:00+00:00,NSE:BANKNIFTY,55875.35,55876.7,55817.15,55838.85,708375.0
2026-03-09 06:03:00+00:00,NSE:BANKNIFTY,55838.2,55845.3,55790.85,55806.8,754997.0
2026-03-09 06:04:00+00:00,NSE:BANKNIFTY,55806.55,55843.8,55806.55,55834.55,478094.0
2026-03-09 06:05:00+00:00,NSE:BANKNIFTY,55831.75,55849.45,55817.4,55837.0,297688.0
2026-03-09 06:06:00+00:00,NSE:BANKNIFTY,55833.85,55835.85,55812.6,55823.1,341784.0
2026-03-09 06:07:00+00:00,NSE:BANKNIFTY,55824.5,55852.2,55819.95,55842.85,473096.0
2026-03-09 06:08:00+00:00,NSE:BANKNIFTY,55845.75,55861.4,55825.3,55833.75,562774.0
2026-03-09 06:09:00+00:00,NSE:BANKNIFTY,55829.7,55877.85,55828.1,55865.2,548213.0
2026-03-09 06:10:00+00:00,NSE:BANKNIFTY,55863.4,55938.85,55859.9,55929.75,1712866.0
2026-03-09 06:11:00+00:00,NSE:BANKNIFTY,55918.4,55952.75,55918.4,55932.75,992305.0
2026-03-09 06:12:00+00:00,NSE:BANKNIFTY,55923.65,55923.65,55853.95,55859.9,803080.0
2026-03-09 06:13:00+00:00,NSE:BANKNIFTY,55860.6,55892.2,55825.1,55833.95,700864.0
2026-03-09 06:14:00+00:00,NSE:BANKNIFTY,55834.1,55851.3,55820.2,55826.4,597980.0
2026-03-09 06:15:00+00:00,NSE:BANKNIFTY,55824.3,55845.0,55799.0,55801.5,416155.0
2026-03-09 06:16:00+00:00,NSE:BANKNIFTY,55803.35,55803.35,55762.7,55797.9,688010.0
2026-03-09 06:17:00+00:00,NSE:BANKNIFTY,55796.8,55843.85,55796.8,55812.6,1184004.0
2026-03-09 06:18:00+00:00,NSE:BANKNIFTY,55814.65,55815.55,55754.1,55756.1,740808.0
2026-03-09 06:19:00+00:00,NSE:BANKNIFTY,55754.45,55770.05,55734.8,55762.05,722235.0
2026-03-09 06:20:00+00:00,NSE:BANKNIFTY,55763.55,55785.55,55737.8,55782.5,601728.0
2026-03-09 06:21:00+00:00,NSE:BANKNIFTY,55778.05,55784.6,55747.35,55758.75,463994.0
2026-03-09 06:22:00+00:00,NSE:BANKNIFTY,55762.05,55783.9,55754.55,55777.85,518905.0
2026-03-09 06:23:00+00:00,NSE:BANKNIFTY,55774.4,55781.45,55743.8,55758.35,1360437.0
2026-03-09 06:24:00+00:00,NSE:BANKNIFTY,55759.6,55777.5,55745.85,55775.8,545118.0
2026-03-09 06:25:00+00:00,NSE:BANKNIFTY,55778.55,55787.55,55745.0,55752.6,517386.0
2026-03-09 06:26:00+00:00,NSE:BANKNIFTY,55753.3,55762.55,55745.7,55750.0,355827.0
2026-03-09 06:27:00+00:00,NSE:BANKNIFTY,55748.75,55769.85,55734.45,55765.15,536257.0
2026-03-09 06:28:00+00:00,NSE:BANKNIFTY,55763.75,55768.35,55735.25,55739.4,250075.0
2026-03-09 06:29:00+00:00,NSE:BANKNIFTY,55738.9,55758.1,55737.1,55746.5,491065.0
2026-03-09 06:30:00+00:00,NSE:BANKNIFTY,55748.75,55751.7,55705.0,55713.85,1163014.0
2026-03-09 06:31:00+00:00,NSE:BANKNIFTY,55713.1,55732.8,55704.2,55732.8,437343.0
2026-03-09 06:32:00+00:00,NSE:BANKNIFTY,55734.4,55738.25,55715.0,55719.3,404178.0
2026-03-09 06:33:00+00:00,NSE:BANKNIFTY,55717.55,55717.55,55674.6,55685.85,614724.0
2026-03-09 06:34:00+00:00,NSE:BANKNIFTY,55681.05,55735.6,55671.7,55730.95,769239.0
2026-03-09 06:35:00+00:00,NSE:BANKNIFTY,55729.1,55737.25,55709.55,55715.6,460034.0
2026-03-09 06:36:00+00:00,NSE:BANKNIFTY,55713.45,55742.45,55705.7,55719.8,398230.0
2026-03-09 06:37:00+00:00,NSE:BANKNIFTY,55722.75,55736.05,55695.45,55707.3,362326.0
2026-03-09 06:38:00+00:00,NSE:BANKNIFTY,55709.3,55709.3,55689.9,55695.75,394669.0
2026-03-09 06:39:00+00:00,NSE:BANKNIFTY,55695.6,55698.4,55663.6,55663.75,368429.0
2026-03-09 06:40:00+00:00,NSE:BANKNIFTY,55661.75,55672.6,55635.1,55667.95,545977.0
2026-03-09 06:41:00+00:00,NSE:BANKNIFTY,55670.1,55737.45,55668.4,55714.35,505529.0
2026-03-09 06:42:00+00:00,NSE:BANKNIFTY,55718.6,55718.6,55692.2,55699.3,264878.0
2026-03-09 06:43:00+00:00,NSE:BANKNIFTY,55699.45,55705.7,55672.5,55687.75,402270.0
2026-03-09 06:44:00+00:00,NSE:BANKNIFTY,55684.75,55695.35,55674.7,55687.85,293525.0
2026-03-09 06:45:00+00:00,NSE:BANKNIFTY,55686.65,55700.7,55672.75,55695.6,665139.0
2026-03-09 06:46:00+00:00,NSE:BANKNIFTY,55696.05,55698.5,55678.55,55679.7,282758.0
2026-03-09 06:47:00+00:00,NSE:BANKNIFTY,55680.3,55739.1,55677.7,55685.25,1111301.0
2026-03-09 06:48:00+00:00,NSE:BANKNIFTY,55680.7,55710.7,55674.6,55680.85,669547.0
2026-03-09 06:49:00+00:00,NSE:BANKNIFTY,55676.55,55683.6,55663.25,55668.95,346900.0
2026-03-09 06:50:00+00:00,NSE:BANKNIFTY,55671.9,55675.05,55646.35,55656.8,363827.0
2026-03-09 06:51:00+00:00,NSE:BANKNIFTY,55658.25,55676.6,55644.75,55674.6,237093.0
2026-03-09 06:52:00+00:00,NSE:BANKNIFTY,55673.95,55681.75,55645.7,55654.4,541315.0
2026-03-09 06:53:00+00:00,NSE:BANKNIFTY,55653.35,55653.35,55629.1,55639.4,983293.0
2026-03-09 06:54:00+00:00,NSE:BANKNIFTY,55637.3,55694.7,55637.2,55694.7,505067.0
2026-03-09 06:55:00+00:00,NSE:BANKNIFTY,55693.55,55705.6,55666.9,55671.2,307710.0
2026-03-09 06:56:00+00:00,NSE:BANKNIFTY,55668.55,55704.65,55667.75,55702.8,292388.0
2026-03-09 06:57:00+00:00,NSE:BANKNIFTY,55699.95,55706.8,55683.9,55687.8,232090.0
2026-03-09 06:58:00+00:00,NSE:BANKNIFTY,55687.7,55701.1,55680.0,55680.0,284095.0
2026-03-09 06:59:00+00:00,NSE:BANKNIFTY,55676.55,55693.0,55669.25,55690.65,291904.0
2026-03-09 07:00:00+00:00,NSE:BANKNIFTY,55692.8,55721.0,55691.75,55716.3,360755.0
2026-03-09 07:01:00+00:00,NSE:BANKNIFTY,55716.25,55722.2,55674.45,55722.0,466053.0
2026-03-09 07:02:00+00:00,NSE:BANKNIFTY,55723.0,55726.95,55683.15,55689.4,285008.0
2026-03-09 07:03:00+00:00,NSE:BANKNIFTY,55686.7,55691.1,55673.95,55688.45,218297.0
2026-03-09 07:04:00+00:00,NSE:BANKNIFTY,55687.15,55706.75,55646.45,55646.45,426577.0
2026-03-09 07:05:00+00:00,NSE:BANKNIFTY,55645.7,55646.4,55629.45,55637.05,567338.0
2026-03-09 07:06:00+00:00,NSE:BANKNIFTY,55634.3,55661.2,55627.85,55651.9,433482.0
2026-03-09 07:07:00+00:00,NSE:BANKNIFTY,55650.0,55690.15,55650.0,55683.7,422423.0
2026-03-09 07:08:00+00:00,NSE:BANKNIFTY,55686.95,55694.0,55677.6,55693.8,328457.0
2026-03-09 07:09:00+00:00,NSE:BANKNIFTY,55701.7,55743.65,55700.45,55731.1,580983.0
2026-03-09 07:10:00+00:00,NSE:BANKNIFTY,55726.45,55737.9,55715.75,55715.75,406102.0
2026-03-09 07:11:00+00:00,NSE:BANKNIFTY,55715.15,55748.7,55684.7,55732.25,760855.0
2026-03-09 07:12:00+00:00,NSE:BANKNIFTY,55736.5,55746.75,55715.35,55718.25,385074.0
2026-03-09 07:13:00+00:00,NSE:BANKNIFTY,55723.4,55774.05,55716.3,55767.3,423333.0
2026-03-09 07:14:00+00:00,NSE:BANKNIFTY,55763.5,55768.65,55732.6,55739.45,487301.0
2026-03-09 07:15:00+00:00,NSE:BANKNIFTY,55738.35,55766.65,55734.5,55762.55,270264.0
2026-03-09 07:16:00+00:00,NSE:BANKNIFTY,55761.75,55769.25,55745.0,55748.95,351176.0
2026-03-09 07:17:00+00:00,NSE:BANKNIFTY,55750.7,55757.4,55736.9,55744.9,1008003.0
2026-03-09 07:18:00+00:00,NSE:BANKNIFTY,55741.95,55748.75,55691.15,55695.8,682704.0
2026-03-09 07:19:00+00:00,NSE:BANKNIFTY,55694.2,55694.2,55660.85,55676.15,642592.0
2026-03-09 07:20:00+00:00,NSE:BANKNIFTY,55672.65,55697.2,55670.8,55680.65,555246.0
2026-03-09 07:21:00+00:00,NSE:BANKNIFTY,55680.25,55700.95,55673.6,55695.35,369299.0
2026-03-09 07:22:00+00:00,NSE:BANKNIFTY,55699.0,55701.5,55674.9,55682.0,299469.0
2026-03-09 07:23:00+00:00,NSE:BANKNIFTY,55680.85,55746.05,55676.75,55743.9,583798.0
2026-03-09 07:24:00+00:00,NSE:BANKNIFTY,55743.6,55757.25,55732.55,55756.0,473995.0
2026-03-09 07:25:00+00:00,NSE:BANKNIFTY,55754.4,55755.75,55710.55,55741.15,588058.0
2026-03-09 07:26:00+00:00,NSE:BANKNIFTY,55737.15,55760.4,55734.4,55755.4,606103.0
2026-03-09 07:27:00+00:00,NSE:BANKNIFTY,55750.55,55821.85,55745.2,55795.6,828683.0
2026-03-09 07:28:00+00:00,NSE:BANKNIFTY,55787.1,55801.6,55758.45,55782.75,580012.0
2026-03-09 07:29:00+00:00,NSE:BANKNIFTY,55777.6,55811.6,55777.6,55808.45,412686.0
2026-03-09 07:30:00+00:00,NSE:BANKNIFTY,55805.9,55815.9,55786.3,55787.8,375056.0
2026-03-09 07:31:00+00:00,NSE:BANKNIFTY,55781.7,55816.55,55769.5,55816.55,445301.0
2026-03-09 07:32:00+00:00,NSE:BANKNIFTY,55813.15,55821.55,55784.2,55808.3,758408.0
2026-03-09 07:33:00+00:00,NSE:BANKNIFTY,55807.75,55837.25,55782.4,55813.85,739195.0
2026-03-09 07:34:00+00:00,NSE:BANKNIFTY,55813.3,55827.0,55752.9,55818.8,678891.0
2026-03-09 07:35:00+00:00,NSE:BANKNIFTY,55813.6,55826.05,55776.0,55794.7,656288.0
2026-03-09 07:36:00+00:00,NSE:BANKNIFTY,55789.35,55804.05,55772.6,55776.8,517326.0
2026-03-09 07:37:00+00:00,NSE:BANKNIFTY,55775.1,55779.2,55757.3,55772.25,390614.0
2026-03-09 07:38:00+00:00,NSE:BANKNIFTY,55770.25,55775.9,55743.25,55752.25,319508.0
2026-03-09 07:39:00+00:00,NSE:BANKNIFTY,55748.75,55774.45,55743.5,55753.2,549338.0
2026-03-09 07:40:00+00:00,NSE:BANKNIFTY,55754.45,55756.45,55741.6,55749.95,554430.0
2026-03-09 07:41:00+00:00,NSE:BANKNIFTY,55744.9,55749.15,55725.0,55729.75,299292.0
2026-03-09 07:42:00+00:00,NSE:BANKNIFTY,55725.85,55745.25,55715.95,55740.65,398966.0
2026-03-09 07:43:00+00:00,NSE:BANKNIFTY,55735.1,55740.95,55665.7,55668.85,705720.0
2026-03-09 07:44:00+00:00,NSE:BANKNIFTY,55670.5,55700.8,55653.7,55690.65,790739.0
2026-03-09 07:45:00+00:00,NSE:BANKNIFTY,55689.2,55717.95,55686.95,55704.45,589606.0
2026-03-09 07:46:00+00:00,NSE:BANKNIFTY,55703.3,55710.1,55674.4,55677.45,557767.0
2026-03-09 07:47:00+00:00,NSE:BANKNIFTY,55678.7,55680.0,55649.5,55660.05,538847.0
2026-03-09 07:48:00+00:00,NSE:BANKNIFTY,55654.15,55665.25,55644.8,55647.0,539184.0
2026-03-09 07:49:00+00:00,NSE:BANKNIFTY,55647.15,55690.9,55642.2,55684.8,829619.0
2026-03-09 07:50:00+00:00,NSE:BANKNIFTY,55687.1,55779.35,55670.3,55778.75,969229.0
2026-03-09 07:51:00+00:00,NSE:BANKNIFTY,55780.95,55781.2,55682.95,55690.75,524971.0
2026-03-09 07:52:00+00:00,NSE:BANKNIFTY,55691.5,55716.9,55684.9,55689.75,396120.0
2026-03-09 07:53:00+00:00,NSE:BANKNIFTY,55690.15,55730.1,55676.95,55705.85,561913.0
2026-03-09 07:54:00+00:00,NSE:BANKNIFTY,55708.15,55718.45,55678.85,55682.55,252470.0
2026-03-09 07:55:00+00:00,NSE:BANKNIFTY,55676.2,55710.1,55661.85,55694.2,613236.0
2026-03-09 07:56:00+00:00,NSE:BANKNIFTY,55699.0,55771.25,55697.8,55767.45,599896.0
